Department,Course,Year,Total Grades,"D, F, W Grades",% DFW,Difficulty
AESHM,281,2015.5714285714287,11.857142857142858,0.0,0.0,1.0
AESHM,287,2012.5,96.27272727272727,6.136363636363637,6.318181818181818,1.5454545454545454
AESHM,311,2012.5,130.0,7.928571428571429,5.571428571428571,1.2857142857142858
AESHM,311E,2017.0,100.0,15.5,15.75,3.5
AESHM,311N,2017.0,76.5,9.75,12.75,3.0
AESHM,340,2013.875,101.5,2.25,2.25,1.0
AESHM,342,2012.9032258064517,82.29032258064517,6.483870967741935,8.516129032258064,1.935483870967742
AESHM,371,2011.5,48.5,3.0,6.0,1.5
AESHM,377,2013.625,54.0,1.0,1.875,1.0
AESHM,379,2011.0,43.22222222222222,2.7777777777777777,6.777777777777778,1.5555555555555556
AESHM,380,2013.5,25.642857142857142,0.2857142857142857,1.2857142857142858,1.0
AESHM,380F,2017.0,18.0,1.0,6.0,1.0
AESHM,380N,2017.0,37.25,0.75,2.25,1.0
AESHM,381,2014.142857142857,8.571428571428571,0.0,0.0,1.0
AESHM,381D,2017.2,12.4,0.0,0.0,1.0
AESHM,381F,2018.0,11.0,0.0,0.0,1.0
AESHM,381N,2017.0,9.0,0.0,0.0,1.0
AESHM,411D,2013.5,18.25,2.75,15.5,3.5
AESHM,411E,2016.5,72.0,1.1666666666666667,1.6666666666666667,1.0
AESHM,411F,2013.5,43.25,0.75,3.25,1.25
AESHM,411N,2014.5,67.0,1.1666666666666667,1.5,1.0
AESHM,421,2012.6,30.0,1.9,6.6,1.9
AESHM,438,2014.357142857143,73.0,1.6428571428571428,2.5,1.0
AESHM,470A,2012.3333333333333,2.0,0.6666666666666666,33.333333333333336,7.0
AESHM,470B,2012.3333333333333,1.0,0.6666666666666666,66.66666666666667,7.0
AESHM,470C,2012.0,3.0,0.0,0.0,1.0
AESHM,470D,2014.85,12.6,1.4,13.85,3.45
AESHM,470F,2014.6666666666667,36.476190476190474,1.7142857142857142,8.619047619047619,2.0476190476190474
AESHM,470I,2012.0,10.0,0.2,0.6,1.0
AESHM,470J,2012.25,15.5,0.0,0.0,1.0
AESHM,470K,2012.3333333333333,3.3333333333333335,0.3333333333333333,5.666666666666667,2.0
AESHM,470L,2012.0,2.8,0.4,5.8,2.2
AESHM,470N,2014.9473684210527,36.05263157894737,0.8421052631578947,4.7368421052631575,1.5789473684210527
AESHM,470P,2013.5555555555557,2.7777777777777777,0.4444444444444444,13.88888888888889,3.5555555555555554
AESHM,471,2010.1666666666667,27.0,0.6666666666666666,2.6666666666666665,1.3333333333333333
AESHM,472,2016.0,34.875,0.0,0.0,1.0
AESHM,472X,2013.5,26.0,0.0,0.0,1.0
AESHM,474,2013.25,72.9375,2.625,4.5625,1.3125
AESHM,477,2011.4444444444443,42.888888888888886,3.3333333333333335,8.88888888888889,2.0
AESHM,490H,2017.5,1.0,0.0,0.0,1.0
AF AM,106X,2005.5,16.0,2.0,12.0,3.5
AF AM,201,2011.1891891891892,118.64864864864865,17.864864864864863,18.10810810810811,4.027027027027027
AF AM,310X,2017.0,7.0,4.0,57.0,10.0
AF AM,311X,2015.0,5.0,4.0,80.0,10.0
AF AM,325,2011.25,11.0,2.5,23.75,5.25
AF AM,327X,2018.0,40.0,4.0,10.0,2.0
AF AM,330,2010.357142857143,14.80952380952381,2.142857142857143,13.523809523809524,3.1666666666666665
AF AM,334,2010.5,9.0,1.5,17.583333333333332,4.083333333333333
AF AM,347,2008.0,4.333333333333333,0.8888888888888888,16.0,4.111111111111111
AF AM,348,2007.3333333333333,5.5,1.3333333333333333,18.333333333333332,4.5
AF AM,350,2010.4545454545455,6.181818181818182,0.6363636363636364,8.636363636363637,2.727272727272727
AF AM,353,2011.0,9.090909090909092,1.3636363636363635,10.909090909090908,2.909090909090909
AF AM,354,2009.142857142857,7.571428571428571,1.2857142857142858,18.714285714285715,4.714285714285714
AF AM,395X,2009.0,4.0,1.0,25.0,6.0
AF AM,447X,2011.0,11.0,3.0,27.0,6.0
AF AM,460,2012.5,2.5,0.3333333333333333,5.5,2.0
AF AM,473,2017.0,4.25,0.75,15.5,4.0
AF AM,490,2005.6,1.6,0.2,20.0,2.8
AFAS,101,2009.5,35.714285714285715,5.714285714285714,15.571428571428571,3.4285714285714284
AFAS,102,2010.5,28.428571428571427,3.142857142857143,10.928571428571429,2.5714285714285716
AFAS,103,2017.5,35.5,4.5,12.5,3.0
AFAS,141,2010.0,41.266666666666666,4.866666666666666,11.466666666666667,2.533333333333333
AFAS,142,2011.0,32.0,2.1333333333333333,6.666666666666667,1.5333333333333334
AFAS,151,2013.0,81.0,6.1875,7.3125,1.5625
AFAS,151X,2008.0,60.25,3.5,5.75,1.25
AFAS,201,2009.5,26.0,1.7142857142857142,7.142857142857143,1.7857142857142858
AFAS,202,2010.5,20.357142857142858,2.0714285714285716,9.642857142857142,2.357142857142857
AFAS,203,2017.5,24.5,1.5,5.0,1.5
AFAS,241,2010.0,32.4,2.3333333333333335,6.533333333333333,1.4666666666666666
AFAS,242,2011.0,27.333333333333332,2.2,7.266666666666667,1.8666666666666667
AFAS,301,2009.5,16.285714285714285,0.7857142857142857,4.0,1.2142857142857142
AFAS,302,2010.5,14.642857142857142,0.14285714285714285,0.7857142857142857,1.0
AFAS,303,2017.5,16.5,1.0,6.0,1.0
AFAS,341,2010.0,20.933333333333334,0.9333333333333333,4.466666666666667,1.2666666666666666
AFAS,342,2011.0,19.0,0.26666666666666666,1.4,1.0666666666666667
AFAS,401,2009.5,14.642857142857142,0.42857142857142855,2.7142857142857144,1.2142857142857142
AFAS,402,2010.5,13.857142857142858,0.2857142857142857,1.3571428571428572,1.1428571428571428
AFAS,403,2017.5,13.0,0.0,0.0,1.0
AFAS,441,2010.0,15.733333333333333,0.13333333333333333,0.8,1.0666666666666667
AFAS,442,2011.0,18.666666666666668,0.3333333333333333,1.4,1.1333333333333333
AGEDS,110A,2010.0,32.53333333333333,0.3333333333333333,0.8666666666666667,1.0
AGEDS,110B,2010.0,74.8,1.4,2.066666666666667,1.0
AGEDS,110C,2011.4,26.6,1.32,5.44,1.4
AGEDS,111,2010.0,14.0,0.06666666666666667,0.8666666666666667,1.1333333333333333
AGEDS,112,2011.0,11.4,0.13333333333333333,1.0666666666666667,1.0666666666666667
AGEDS,113,2012.5,16.25,0.0,0.0,1.0
AGEDS,113X,2007.6666666666667,8.666666666666666,0.16666666666666666,1.0,1.0
AGEDS,114X,2007.5,4.5,0.5,25.0,5.5
AGEDS,116,2015.0,22.2,1.8,6.8,1.8
AGEDS,116X,2011.5,20.0,0.5,2.5,1.0
AGEDS,211A,2010.5625,15.09375,2.90625,22.9375,4.8125
AGEDS,211B,2006.9,2.5,0.6,36.4,5.7
AGEDS,211C,2010.8,9.257142857142858,1.7714285714285714,19.228571428571428,4.0285714285714285
AGEDS,215,2010.5,59.13333333333333,2.3333333333333335,4.166666666666667,1.1333333333333333
AGEDS,282,2005.0,1.0,0.0,0.0,1.0
AGEDS,290,2007.2142857142858,5.857142857142857,0.14285714285714285,0.7857142857142857,1.0
AGEDS,310,2010.5,17.833333333333332,0.7,4.033333333333333,1.3333333333333333
AGEDS,311,2010.75,78.6,3.5,5.85,1.475
AGEDS,312,2013.5,21.15,0.95,3.8,1.2
AGEDS,312X,2008.0,22.75,1.0,4.0,1.5
AGEDS,315,2011.2972972972973,58.189189189189186,3.2162162162162162,6.297297297297297,1.6216216216216217
AGEDS,323X,2018.0,5.0,0.0,0.0,1.0
AGEDS,327,2015.2,43.0,2.2666666666666666,5.466666666666667,1.6
AGEDS,327X,2010.3333333333333,31.0,4.333333333333333,14.666666666666666,3.3333333333333335
AGEDS,388,2016.3,15.4,0.2,1.2,1.0
AGEDS,388X,2013.0,12.5,0.0,0.0,1.0
AGEDS,401,2010.0,18.466666666666665,0.6,2.533333333333333,1.1333333333333333
AGEDS,402,2010.4,17.266666666666666,0.06666666666666667,0.3333333333333333,1.0
AGEDS,412,2010.25,6.568181818181818,0.3181818181818182,9.090909090909092,1.9545454545454546
AGEDS,414,2012.4444444444443,4.777777777777778,0.0,0.0,1.0
AGEDS,416,2011.111111111111,8.666666666666666,0.07407407407407407,4.074074074074074,1.3703703703703705
AGEDS,417,2010.9642857142858,8.357142857142858,0.03571428571428571,0.25,1.0
AGEDS,418,2005.25,1.25,0.0,0.0,1.0
AGEDS,450,2010.5,33.67391304347826,0.10869565217391304,0.391304347826087,1.0
AGEDS,451,2013.0,61.90909090909091,4.818181818181818,10.454545454545455,2.6363636363636362
AGEDS,451X,2005.8,13.8,0.8,4.4,1.4
AGEDS,452X,2005.5,3.0,0.0,0.0,1.0
AGEDS,461,2016.0,6.666666666666667,0.6666666666666666,7.333333333333333,2.0
AGEDS,461X,2013.0,4.0,1.0,26.0,6.0
AGEDS,465A,2014.0,1.0,0.0,0.0,1.0
AGEDS,475,2016.0,18.125,0.25,1.5,1.25
AGEDS,475X,2012.5,20.0,0.16666666666666666,0.6666666666666666,1.0
AGEDS,488,2013.7058823529412,12.294117647058824,0.17647058823529413,1.3529411764705883,1.1176470588235294
AGEDS,488X,2008.5,9.5,0.0,0.0,1.0
AGEDS,490A,2010.625,3.84375,0.09375,6.25,1.84375
AGEDS,490B,2010.2903225806451,8.225806451612904,0.1935483870967742,1.032258064516129,1.064516129032258
AGEDS,490C,2010.142857142857,6.023809523809524,0.16666666666666666,4.190476190476191,1.4761904761904763
AGEDS,490D,2009.2631578947369,2.3157894736842106,0.05263157894736842,2.6315789473684212,1.4736842105263157
AGEDS,490E,2005.5,1.0,0.0,0.0,1.0
AGEDS,490F,2005.4,1.2,0.4,20.0,2.8
AGEDS,490H,2009.0,1.0,0.0,0.0,1.0
AGEDS,490I,2010.655172413793,5.896551724137931,0.034482758620689655,0.2413793103448276,1.0
AGEDS,496,2003.0,1.0,0.0,0.0,1.0
AGEDS,496A,2011.8,10.1,0.1,0.6,1.0
AGEDS,496B,2004.0,1.5,1.5,100.0,10.0
AGEDS,499,2012.6,1.0,0.0,0.0,1.0
AGRON,106X,2015.0,19.0,4.0,21.0,5.0
AGRON,110,2011.3684210526317,44.31578947368421,0.6842105263157895,3.210526315789474,1.4210526315789473
AGRON,114,2010.0,180.07142857142858,34.75,18.857142857142858,4.357142857142857
AGRON,120,2010.7777777777778,33.05555555555556,5.527777777777778,18.083333333333332,4.138888888888889
AGRON,154,2009.8055555555557,127.02777777777777,28.02777777777778,18.833333333333332,4.472222222222222
AGRON,155,2009.7407407407406,22.59259259259259,8.481481481481481,37.48148148148148,8.481481481481481
AGRON,156,2006.2307692307693,23.23076923076923,7.846153846153846,34.30769230769231,7.384615384615385
AGRON,160,2014.0,18.88888888888889,2.7777777777777777,16.22222222222222,4.0
AGRON,160X,2008.5,6.0,1.5,16.5,4.0
AGRON,180,2016.5,103.0,14.0,13.0,2.5
AGRON,181,2017.3333333333333,142.66666666666666,26.333333333333332,17.666666666666668,4.0
AGRON,182,2017.3333333333333,191.0,30.333333333333332,16.333333333333332,3.6666666666666665
AGRON,183,2016.5,53.0,6.5,13.0,2.5
AGRON,206,2010.95,68.325,9.975,15.3,3.525
AGRON,210,2010.0,59.266666666666666,2.1333333333333333,2.6666666666666665,1.2
AGRON,212,2010.0,109.46428571428571,9.857142857142858,9.071428571428571,1.9642857142857142
AGRON,212L,2014.0,101.58333333333333,4.583333333333333,4.666666666666667,1.0833333333333333
AGRON,217,2015.0,38.333333333333336,6.5,18.0,4.0
AGRON,217X,2011.0,20.0,3.75,19.75,5.0
AGRON,230,2006.0,26.818181818181817,4.181818181818182,15.272727272727273,3.727272727272727
AGRON,259,2016.5,59.0,6.25,10.5,2.5
AGRON,259X,2012.5,41.75,4.5,11.0,2.25
AGRON,260,2010.0,102.92857142857143,1.3928571428571428,1.3928571428571428,1.0
AGRON,270X,2016.5,19.0,4.0,21.0,5.0
AGRON,279,2017.0,14.0,0.0,0.0,1.0
AGRON,280,2017.5,117.5,11.5,10.0,2.5
AGRON,281,2018.0,27.0,1.0,4.0,1.0
AGRON,282,2017.5,72.5,0.5,0.5,1.0
AGRON,283,2011.0,36.06666666666667,0.9333333333333333,2.8666666666666667,1.0666666666666667
AGRON,306,2004.0,38.0,4.0,11.0,2.0
AGRON,311,2013.0,14.88888888888889,0.1111111111111111,0.6666666666666666,1.0
AGRON,311X,2006.6666666666667,3.6666666666666665,0.16666666666666666,8.333333333333334,2.5
AGRON,312X,2005.0,15.333333333333334,0.0,0.0,1.0
AGRON,316,2013.5,51.666666666666664,8.722222222222221,17.38888888888889,3.888888888888889
AGRON,317,2009.3529411764705,74.11764705882354,10.647058823529411,14.235294117647058,3.0
AGRON,317L,2008.5,7.0,1.0,12.5,3.5
AGRON,320,2010.5,30.633333333333333,9.466666666666667,35.233333333333334,7.6
AGRON,325,2011.5,15.666666666666666,3.0,17.666666666666668,4.166666666666667
AGRON,326X,2008.0,13.0,0.0,0.0,1.0
AGRON,330,2014.5,23.166666666666668,2.0,8.666666666666666,1.8333333333333333
AGRON,331,2012.75,19.25,1.125,4.4375,1.375
AGRON,332,2005.0,18.0,0.0,0.0,1.0
AGRON,334,2010.576923076923,60.80769230769231,3.230769230769231,4.8076923076923075,1.1538461538461537
AGRON,338,2010.7692307692307,17.46153846153846,0.5384615384615384,3.076923076923077,1.1538461538461537
AGRON,342,2010.840909090909,114.18181818181819,15.068181818181818,13.295454545454545,3.1136363636363638
AGRON,351,2010.4666666666667,5.866666666666666,1.5333333333333334,31.266666666666666,5.866666666666666
AGRON,351L,2011.0,1.25,0.25,25.0,3.25
AGRON,354,2010.5,87.36666666666666,11.4,13.966666666666667,3.1
AGRON,354L,2010.5185185185185,34.2962962962963,1.1851851851851851,3.5185185185185186,1.1851851851851851
AGRON,356,2005.5,15.333333333333334,0.3333333333333333,2.5,1.1666666666666667
AGRON,360,2011.0,47.2,0.5333333333333333,1.1333333333333333,1.0
AGRON,370,2010.655172413793,12.379310344827585,0.5862068965517241,4.724137931034483,1.5517241379310345
AGRON,388X,2012.5,7.0,0.5,7.0,2.0
AGRON,389X,2012.0,3.0,0.0,0.0,1.0
AGRON,392,2010.655172413793,22.24137931034483,0.7241379310344828,4.172413793103448,1.3793103448275863
AGRON,402,2007.5,2.8,0.1,1.7,1.3
AGRON,402I,2011.0,1.0,0.0,0.0,1.0
AGRON,404,2011.4444444444443,5.777777777777778,1.3888888888888888,25.166666666666668,5.111111111111111
AGRON,405,2013.5,3.75,1.0,31.25,6.75
AGRON,405X,2007.0,1.0,0.0,0.0,1.0
AGRON,406,2010.7857142857142,6.642857142857143,0.5714285714285714,14.357142857142858,3.0
AGRON,407,2015.0,1.0,1.0,100.0,10.0
AGRON,410,2010.5,28.133333333333333,0.36666666666666664,1.3666666666666667,1.0333333333333334
AGRON,417,2010.5,1.5,0.0,0.0,1.0
AGRON,421,2010.0,22.666666666666668,2.2,8.933333333333334,2.1333333333333333
AGRON,434,2003.5,11.5,0.0,0.0,1.0
AGRON,446,2007.0,9.25,0.0,0.0,1.0
AGRON,450,2009.75,66.875,3.4375,4.9375,1.25
AGRON,452,2014.3636363636363,2.272727272727273,0.36363636363636365,16.636363636363637,3.272727272727273
AGRON,459,2011.25,5.083333333333333,1.5833333333333333,26.75,5.666666666666667
AGRON,463,2014.0,17.88888888888889,0.2222222222222222,1.2222222222222223,1.0
AGRON,473,2006.5,8.833333333333334,0.0,0.0,1.0
AGRON,477,2014.0,5.555555555555555,0.2222222222222222,14.777777777777779,2.6666666666666665
AGRON,484,2013.25,8.0,0.5,5.0,2.0
AGRON,484X,2008.0,10.0,0.0,0.0,1.0
AGRON,485,2009.0,7.615384615384615,0.23076923076923078,3.0,1.3846153846153846
AGRON,488,2013.0,1.0,0.0,0.0,1.0
AGRON,490,2005.7058823529412,10.294117647058824,0.6470588235294118,6.647058823529412,1.9411764705882353
AGRON,490G,2013.56,9.6,0.16,1.6,1.28
AGRON,490H,2011.0,1.2777777777777777,0.0,0.0,1.0
AGRON,490Z,2007.0,2.6666666666666665,0.0,0.0,1.0
AGRON,491,2010.7894736842106,1.9473684210526316,0.0,0.0,1.0
AGRON,493,2009.6,3.2,0.0,0.0,1.0
AGRON,496A,2010.2058823529412,25.88235294117647,0.11764705882352941,0.5,1.0588235294117647
AGRON,497,2011.0454545454545,4.454545454545454,0.13636363636363635,1.9090909090909092,1.3636363636363635
AGRON,497X,2003.0,2.0,0.0,0.0,1.0
AM IN,210,2010.5,154.8913043478261,11.347826086956522,6.913043478260869,1.5
AM IN,225X,2017.0,32.0,10.5,31.5,7.5
AM IN,240,2010.75,17.5,1.5,8.5,2.1875
AM IN,310,2009.392857142857,47.285714285714285,4.928571428571429,9.714285714285714,2.2857142857142856
AM IN,310A,2017.0,29.0,4.0,14.0,3.0
AM IN,310E,2018.0,18.0,3.0,17.0,4.0
AM IN,310G,2016.0,21.0,1.0,5.0,1.0
AM IN,315,2010.3333333333333,7.0,3.5,47.666666666666664,8.5
AM IN,320,2014.0,6.0,3.0,50.0,10.0
AM IN,322,2011.5263157894738,22.63157894736842,5.157894736842105,21.94736842105263,5.052631578947368
AM IN,323,2007.0,7.666666666666667,2.3333333333333335,29.0,7.0
AM IN,323A,2014.5,3.0,0.5,25.0,5.5
AM IN,323B,2010.0,5.0,1.0,20.0,5.0
AM IN,323C,2011.0,7.0,3.0,43.0,10.0
AM IN,323D,2012.0,5.0,0.0,0.0,1.0
AM IN,324X,2018.0,12.0,4.0,33.0,7.0
AM IN,328,2006.8,9.0,0.8,10.2,3.0
AM IN,332,2014.5,15.0,2.0,15.0,3.5
AM IN,342,2014.5,11.333333333333334,1.5,10.166666666666666,2.6666666666666665
AM IN,342X,2004.0,10.0,0.0,0.0,1.0
AM IN,346,2010.7333333333333,9.0,0.8666666666666667,7.866666666666666,2.2
AM IN,420,2005.5,1.0,0.5,50.0,5.5
AM IN,426,2012.0,5.0,0.6,11.5,3.1
AM IN,432,2007.0,7.0,2.0,20.0,4.666666666666667
AM IN,490,2011.5652173913043,1.4782608695652173,0.043478260869565216,4.3478260869565215,1.391304347826087
AN S,101,2011.642857142857,228.64285714285714,19.428571428571427,8.107142857142858,1.7142857142857142
AN S,110,2015.0,178.16666666666666,7.0,5.083333333333333,1.25
AN S,114,2010.5,241.16666666666666,36.166666666666664,16.1,3.7
AN S,114L,2004.0,151.75,11.25,7.25,1.75
AN S,115,2004.0,39.5,2.5,6.75,1.25
AN S,115A,2005.0,11.0,0.0,0.0,1.0
AN S,115B,2005.5,5.0,0.0,0.0,1.0
AN S,115C,2005.5,5.0,1.0,14.5,4.0
AN S,115D,2006.0,8.0,1.0,13.0,3.0
AN S,115E,2005.5,7.0,0.0,0.0,1.0
AN S,115F,2005.5,9.0,1.0,7.5,2.0
AN S,116,2015.5,19.75,1.25,6.5,1.5
AN S,116X,2012.3333333333333,12.333333333333334,0.3333333333333333,2.0,1.0
AN S,190,2016.5,20.166666666666668,1.0,5.166666666666667,1.6666666666666667
AN S,190X,2014.0,25.8,1.4,5.0,1.6
AN S,199A,2016.0,17.666666666666668,0.0,0.0,1.0
AN S,199E,2010.5,13.166666666666666,2.0,15.666666666666666,3.8333333333333335
AN S,207,2016.0,93.5,1.0,1.0,1.0
AN S,207X,2013.0,92.66666666666667,0.6666666666666666,0.6666666666666666,1.0
AN S,210,2015.2941176470588,110.58823529411765,7.117647058823529,6.705882352941177,1.6470588235294117
AN S,211,2010.5,113.8,2.6333333333333333,2.3,1.0333333333333334
AN S,214,2010.5,142.06666666666666,31.366666666666667,24.433333333333334,5.166666666666667
AN S,214L,2010.5,126.23333333333333,22.9,18.933333333333334,4.3
AN S,216,2011.5666666666666,59.43333333333333,4.8,8.033333333333333,1.7333333333333334
AN S,217,2012.111111111111,13.5,0.8333333333333334,6.333333333333333,1.7777777777777777
AN S,223,2011.3636363636363,26.0,4.545454545454546,18.272727272727273,4.2727272727272725
AN S,224,2011.0,88.86666666666666,12.333333333333334,13.6,3.066666666666667
AN S,225,2011.5,102.11538461538461,4.576923076923077,4.653846153846154,1.1538461538461537
AN S,226,2011.5,104.11538461538461,19.576923076923077,18.192307692307693,4.153846153846154
AN S,228X,2016.5,15.0,0.5,4.0,1.5
AN S,229,2012.0,53.76923076923077,4.153846153846154,7.6923076923076925,1.6923076923076923
AN S,235,2010.0,69.26666666666667,3.8666666666666667,5.2,1.2666666666666666
AN S,250,2004.0,70.0,6.0,9.0,1.75
AN S,260X,2015.0,21.333333333333332,1.3333333333333333,4.666666666666667,1.3333333333333333
AN S,270,2011.0333333333333,56.6,11.333333333333334,20.033333333333335,4.733333333333333
AN S,270L,2014.2666666666667,56.46666666666667,6.066666666666666,11.066666666666666,2.4
AN S,280,2016.5,24.5,4.0,16.166666666666668,3.6666666666666665
AN S,280X,2012.75,14.875,2.875,18.125,4.125
AN S,305,2010.0,36.333333333333336,1.9333333333333333,5.066666666666666,1.3333333333333333
AN S,306,2013.625,21.875,2.375,9.5,2.375
AN S,306X,2008.5,18.0,3.0,18.0,4.0
AN S,310A,2017.0,134.0,12.0,9.0,2.0
AN S,310B,2014.5,6.0,0.0,0.0,1.0
AN S,310C,2014.0,6.0,0.0,0.0,1.0
AN S,311,2007.5,76.88888888888889,0.8333333333333334,1.0555555555555556,1.0
AN S,312X,2010.3333333333333,41.333333333333336,1.3333333333333333,4.0,1.0
AN S,313,2014.375,22.75,3.5,17.5,4.0
AN S,316,2005.5,15.833333333333334,0.6666666666666666,4.166666666666667,1.3333333333333333
AN S,317A,2013.5,13.5,0.25,1.625,1.0
AN S,317B,2013.5,7.0,0.0,0.0,1.0
AN S,317C,2010.0,7.666666666666667,0.3333333333333333,2.6666666666666665,1.3333333333333333
AN S,319,2010.5,118.86666666666666,18.333333333333332,15.033333333333333,3.7
AN S,320,2012.2727272727273,60.72727272727273,4.636363636363637,10.636363636363637,2.6363636363636362
AN S,321,2008.0,35.0,8.0,23.0,5.0
AN S,321L,2007.0,5.0,0.6666666666666666,8.333333333333334,2.6666666666666665
AN S,321X,2006.0,24.0,6.0,25.0,6.0
AN S,324,2016.0,14.666666666666666,1.6666666666666667,12.666666666666666,3.0
AN S,324X,2012.6666666666667,11.0,0.3333333333333333,2.6666666666666665,1.3333333333333333
AN S,325,2011.5,5.666666666666667,1.8333333333333333,33.666666666666664,7.5
AN S,326X,2008.0,5.0,0.0,0.0,1.0
AN S,331,2010.5,119.76666666666667,21.0,18.166666666666668,4.066666666666666
AN S,332,2009.5,23.923076923076923,1.2307692307692308,5.538461538461538,1.5
AN S,332A,2017.0,17.25,0.5,3.5,1.5
AN S,332E,2017.5,13.0,0.0,0.0,1.0
AN S,333,2009.15,21.3,1.4,10.3,2.1
AN S,334,2010.0,8.533333333333333,0.0,0.0,1.0
AN S,335,2011.0,14.6,0.4666666666666667,3.1333333333333333,1.3333333333333333
AN S,336,2010.0666666666666,53.0,1.3333333333333333,3.0,1.1333333333333333
AN S,337,2011.0,60.93333333333333,2.6,4.333333333333333,1.2
AN S,345,2011.142857142857,29.642857142857142,2.357142857142857,8.214285714285714,1.9285714285714286
AN S,350X,2011.5,6.0,1.0,14.5,4.0
AN S,352,2011.0,81.54545454545455,11.0,13.454545454545455,3.0
AN S,360,2009.9285714285713,17.571428571428573,0.42857142857142855,2.2857142857142856,1.1428571428571428
AN S,380A,2014.375,5.5,0.75,12.125,3.125
AN S,380B,2013.0,9.25,1.25,12.25,3.0
AN S,380C,2013.625,15.625,2.5,18.625,3.75
AN S,380D,2015.0833333333333,5.666666666666667,1.1666666666666667,18.333333333333332,4.333333333333333
AN S,380E,2013.625,4.25,0.75,27.625,5.0
AN S,380F,2013.7142857142858,3.2857142857142856,0.7142857142857143,30.285714285714285,5.285714285714286
AN S,380G,2014.5714285714287,4.142857142857143,0.7142857142857143,17.071428571428573,4.142857142857143
AN S,380I,2012.0,3.3333333333333335,0.3333333333333333,8.333333333333334,2.6666666666666665
AN S,380J,2013.6666666666667,2.3333333333333335,0.3333333333333333,9.666666666666666,2.8333333333333335
AN S,380K,2015.2,6.8,1.4,12.0,3.4
AN S,381X,2012.3333333333333,4.666666666666667,0.6666666666666666,11.0,3.0
AN S,382,2016.0,29.333333333333332,4.333333333333333,15.0,3.3333333333333335
AN S,382X,2012.6,8.8,0.8,11.2,3.0
AN S,383,2017.0,17.0,0.6666666666666666,4.333333333333333,1.0
AN S,383X,2012.75,11.75,1.0,8.25,2.0
AN S,384,2017.0,29.333333333333332,6.666666666666667,23.0,5.666666666666667
AN S,384X,2012.8,17.2,1.6,12.6,3.4
AN S,399A,2009.939393939394,12.151515151515152,0.36363636363636365,2.727272727272727,1.303030303030303
AN S,411,2010.5,85.63333333333334,2.1333333333333333,2.3,1.0
AN S,414,2011.0,6.0,1.0,17.0,4.0
AN S,414X,2010.0,11.0,1.0,9.0,2.0
AN S,415,2012.0,38.75,1.0,2.7,1.05
AN S,416X,2003.5,4.5,0.5,12.5,3.5
AN S,417,2009.0,13.0,0.42857142857142855,3.0,1.5714285714285714
AN S,417X,2004.5,9.5,0.0,0.0,1.0
AN S,419,2010.2142857142858,38.857142857142854,8.714285714285714,24.071428571428573,5.214285714285714
AN S,423,2004.5,5.0,0.0,0.0,1.0
AN S,424,2011.8235294117646,41.35294117647059,0.5294117647058824,1.7058823529411764,1.1764705882352942
AN S,425,2009.3529411764705,46.11764705882353,0.47058823529411764,1.3529411764705883,1.0
AN S,426,2010.2592592592594,27.40740740740741,1.1851851851851851,4.407407407407407,1.3333333333333333
AN S,427X,2016.5,33.5,0.0,0.0,1.0
AN S,429,2011.0,19.4,0.6666666666666666,3.1333333333333333,1.2666666666666666
AN S,434,2009.5294117647059,31.58823529411765,0.47058823529411764,2.2941176470588234,1.2352941176470589
AN S,435,2013.0,16.454545454545453,0.9090909090909091,5.636363636363637,1.6363636363636365
AN S,435X,2005.5,10.5,0.25,5.0,2.0
AN S,441,2017.0,16.0,1.0,5.333333333333333,1.3333333333333333
AN S,441X,2014.0,20.666666666666668,0.6666666666666666,2.3333333333333335,1.0
AN S,445X,2004.0,16.0,1.0,6.0,1.0
AN S,451,2004.5,6.0,0.0,0.0,1.0
AN S,452X,2009.5,8.0,0.0,0.0,1.0
AN S,460,2012.0,26.846153846153847,1.2307692307692308,5.153846153846154,1.5384615384615385
AN S,470,2004.5,20.0,0.5,2.5,1.0
AN S,475A,2010.5,9.2,0.23333333333333334,2.566666666666667,1.3666666666666667
AN S,475B,2009.0454545454545,7.7727272727272725,0.3181818181818182,3.772727272727273,1.6363636363636365
AN S,475C,2010.5,15.633333333333333,0.8333333333333334,4.733333333333333,1.6333333333333333
AN S,475D,2011.076923076923,10.538461538461538,0.46153846153846156,4.846153846153846,1.7692307692307692
AN S,475E,2010.0,7.888888888888889,1.1666666666666667,17.27777777777778,3.5
AN S,475F,2011.0,4.090909090909091,0.0,0.0,1.0
AN S,480A,2009.125,1.625,0.125,12.5,2.125
AN S,480C,2011.3478260869565,16.956521739130434,0.34782608695652173,1.7391304347826086,1.2173913043478262
AN S,480G,2012.5,6.0,0.5,8.5,2.5
AN S,482X,2018.0,4.0,0.0,0.0,1.0
AN S,489,2011.357142857143,2.642857142857143,0.0,0.0,1.0
AN S,490A,2010.5,24.782608695652176,0.5434782608695652,1.7826086956521738,1.108695652173913
