Year,Class,Total Grades,"D, F, W Grades",% DFW
2011,CPR E 490H,2.0,0.0,0.0
2011,CPR E 491,32.0,0.5,1.0
2011,CPR E 492,35.5,0.5,2.0
2011,DANCE 120,40.5,4.0,10.0
2011,DANCE 130,47.0,8.0,17.5
2011,DANCE 140,35.5,5.0,14.0
2011,DANCE 150,12.0,1.0,8.0
2011,DANCE 160,119.5,14.5,12.5
2011,DANCE 211,23.0,0.0,0.0
2011,DANCE 220,21.0,1.0,5.0
2011,DANCE 222,23.0,1.0,4.0
2011,DANCE 223,10.0,2.0,20.0
2011,DANCE 224,18.5,1.0,5.5
2011,DANCE 232,22.0,6.0,27.0
2011,DANCE 233,11.0,3.0,27.0
2011,DANCE 242,20.0,2.0,10.0
2011,DANCE 270,68.0,0.5,0.5
2011,DANCE 320,14.0,1.0,7.0
2011,DANCE 370,25.0,2.5,11.0
2011,DANCE 384,18.0,1.0,6.0
2011,DANCE 385,18.0,1.0,6.0
2011,DANCE 490,3.3333333333333335,0.0,0.0
2011,DANCE 490H,1.0,0.0,0.0
2011,DSN S 102,307.0,39.0,12.5
2011,DSN S 110,77.0,6.0,8.0
2011,DSN S 111,74.0,7.0,9.0
2011,DSN S 115,271.5,36.0,12.5
2011,DSN S 131,303.5,36.5,12.0
2011,DSN S 183,328.5,63.0,19.0
2011,DSN S 221,8.0,4.0,50.0
2011,DSN S 222,19.0,4.0,21.0
2011,DSN S 232X,39.0,0.0,0.0
2011,DSN S 235X,11.0,1.0,9.0
2011,DSN S 241X,9.0,0.0,0.0
2011,DSN S 242X,10.0,0.0,0.0
2011,DSN S 270,26.0,6.0,23.0
2011,DSN S 274,9.0,3.0,33.0
2011,DSN S 280,1.0,0.0,0.0
2011,DSN S 281,6.0,1.5,15.0
2011,DSN S 291,13.0,3.0,23.0
2011,DSN S 292,82.0,35.0,43.0
2011,DSN S 293,4.0,1.0,25.0
2011,DSN S 301,62.5,6.0,10.5
2011,DSN S 302,27.0,2.5,7.0
2011,DSN S 303,1.0,0.0,0.0
2011,DSN S 345X,9.0,1.0,11.0
2011,DSN S 371,3.0,0.0,0.0
2011,DSN S 373,3.0,0.0,0.0
2011,DSN S 382,5.0,1.0,20.0
2011,DSN S 383,4.0,0.0,0.0
2011,DSN S 394,1.0,0.0,0.0
2011,DSN S 417,1.0,0.0,0.0
2011,DSN S 426,2.0,1.0,50.0
2011,DSN S 429,1.0,0.0,0.0
2011,DSN S 445X,21.0,3.0,14.0
2011,DSN S 488,6.0,0.0,0.0
2011,DSN S 490C,16.0,0.0,0.0
2011,DSN S 490D,1.0,0.0,0.0
2011,DSN S 490E,1.0,0.0,0.0
2011,DSN S 491,2.0,0.0,0.0
2011,DSN S 492,76.5,4.0,5.0
2011,DSN S 495,1.0,0.0,0.0
2011,DSN S 496,4.0,0.0,0.0
2011,DSN S 498,1.0,0.0,0.0
2011,E E 185,88.0,12.5,20.5
2011,E E 186,49.0,5.0,10.0
2011,E E 188,14.0,4.0,29.0
2011,E E 201,100.66666666666667,24.333333333333332,18.666666666666668
2011,E E 224,87.0,17.5,20.0
2011,E E 230,83.33333333333333,5.333333333333333,5.333333333333333
2011,E E 303,67.5,8.0,10.5
2011,E E 311,40.333333333333336,4.333333333333333,10.333333333333334
2011,E E 314,12.0,0.0,0.0
2011,E E 322,51.5,2.0,4.5
2011,E E 324,31.0,2.5,8.0
2011,E E 330,45.5,11.5,26.5
2011,E E 332,53.5,19.5,36.0
2011,E E 351,10.0,3.0,30.0
2011,E E 388,4.0,0.0,0.0
2011,E E 408,7.0,0.0,0.0
2011,E E 409,5.0,0.0,0.0
2011,E E 414,7.0,1.0,14.0
2011,E E 417,8.0,1.0,13.0
2011,E E 421,23.0,3.0,13.0
2011,E E 422,8.0,1.0,13.0
2011,E E 423,7.0,0.0,0.0
2011,E E 424,9.0,2.0,22.0
2011,E E 432,9.0,0.0,0.0
2011,E E 435,6.0,1.0,17.0
2011,E E 438,6.0,0.0,0.0
2011,E E 439,14.0,0.0,0.0
2011,E E 442,173.0,2.5,1.0
2011,E E 448,155.0,21.0,13.0
2011,E E 451,5.0,0.0,0.0
2011,E E 452,10.0,0.0,0.0
2011,E E 455,21.0,0.0,0.0
2011,E E 456,38.0,0.0,0.0
2011,E E 457,21.0,6.0,29.0
2011,E E 458,26.0,6.0,23.0
2011,E E 465,9.0,2.0,22.0
2011,E E 466,1.0,0.0,0.0
2011,E E 475,15.0,3.0,20.0
2011,E E 476,9.0,1.0,11.0
2011,E E 488,3.0,0.0,0.0
2011,E E 490,10.333333333333334,0.6666666666666666,4.666666666666667
2011,E E 491,35.0,1.0,2.0
2011,E E 492,31.0,1.0,4.0
2011,E M 274,305.3333333333333,72.33333333333333,23.666666666666668
2011,E M 274H,22.5,0.0,0.0
2011,E M 324,283.3333333333333,70.33333333333333,26.0
2011,E M 324H,25.0,1.0,4.0
2011,E M 327,104.0,1.3333333333333333,0.6666666666666666
2011,E M 345,201.33333333333334,61.0,26.333333333333332
2011,E M 345H,10.0,2.0,20.0
2011,E M 350,5.5,1.0,11.0
2011,E M 362,11.0,0.0,0.0
2011,E M 362L,7.0,0.0,0.0
2011,E M 378,96.33333333333333,14.0,13.333333333333334
2011,E M 425,3.0,0.0,0.0
2011,E M 451,4.0,1.0,25.0
2011,E ST 260,28.0,0.5,2.5
2011,E ST 265,4.5,0.0,0.0
2011,E ST 270,5.0,0.0,0.0
2011,E ST 351,2.0,0.0,0.0
2011,ECON 101,1282.6666666666667,296.0,22.333333333333332
2011,ECON 101L,99.0,6.0,6.0
2011,ECON 102,527.6666666666666,66.66666666666667,10.333333333333334
2011,ECON 110,109.0,2.0,2.0
2011,ECON 207,78.0,6.5,10.0
2011,ECON 230,129.5,5.0,4.0
2011,ECON 234X,34.0,1.0,3.0
2011,ECON 235,153.5,24.0,20.0
2011,ECON 292,109.0,5.0,5.0
2011,ECON 297,1.0,0.0,0.0
2011,ECON 301,100.0,18.0,17.0
2011,ECON 302,52.5,9.0,17.0
2011,ECON 313X,28.0,0.0,0.0
2011,ECON 320,20.0,4.0,20.0
2011,ECON 321,79.0,11.0,14.0
2011,ECON 325,4.0,0.0,0.0
2011,ECON 332,48.0,0.0,0.0
2011,ECON 333,43.0,1.0,2.0
2011,ECON 334,48.0,0.0,0.0
2011,ECON 336,34.0,1.0,3.0
2011,ECON 339X,37.0,5.0,14.0
2011,ECON 344,17.0,5.0,29.0
2011,ECON 353,81.0,18.0,22.5
2011,ECON 355,62.0,8.5,14.0
2011,ECON 362,47.0,1.0,2.0
2011,ECON 364X,16.0,1.0,6.0
2011,ECON 371,20.5,3.0,15.5
2011,ECON 376,4.0,0.0,0.0
2011,ECON 378,5.0,0.0,0.0
2011,ECON 380,11.0,1.0,10.0
2011,ECON 385,29.0,2.0,7.0
2011,ECON 387X,66.0,4.0,6.0
2011,ECON 416,22.0,2.0,9.0
2011,ECON 418X,31.0,6.0,19.0
2011,ECON 431,48.0,8.0,17.0
2011,ECON 437,44.0,2.0,5.0
2011,ECON 455,41.0,7.0,17.0
2011,ECON 457,19.0,4.0,21.0
2011,ECON 458,5.0,3.0,60.0
2011,ECON 460,47.0,6.0,13.0
2011,ECON 466,46.0,3.0,7.0
2011,ECON 490,8.5,0.0,0.0
2011,ECON 490E,11.0,0.0,0.0
2011,ECON 496,51.0,0.0,0.0
2011,ENGL 101B,44.5,2.5,5.5
2011,ENGL 101C,116.0,11.0,11.666666666666666
2011,ENGL 101D,1.0,0.0,0.0
2011,ENGL 120,8.0,0.0,0.0
2011,ENGL 150,631.3333333333334,58.666666666666664,9.666666666666666
2011,ENGL 205,23.0,1.0,4.0
2011,ENGL 207,80.0,4.0,5.0
2011,ENGL 219,76.5,9.5,12.5
2011,ENGL 220,74.5,25.5,32.0
2011,ENGL 225,49.0,12.0,24.0
2011,ENGL 226,46.5,6.0,13.0
2011,ENGL 227,45.5,6.0,13.5
2011,ENGL 228,41.0,11.0,27.0
2011,ENGL 237,55.0,8.0,15.0
2011,ENGL 240,17.0,0.0,0.0
2011,ENGL 250,1140.6666666666667,96.66666666666667,9.666666666666666
2011,ENGL 250H,344.0,9.0,3.0
2011,ENGL 260,33.0,0.0,0.0
2011,ENGL 302,699.6666666666666,39.333333333333336,5.666666666666667
2011,ENGL 304,53.5,3.5,7.0
2011,ENGL 305,37.0,4.0,10.333333333333334
2011,ENGL 306,26.5,1.5,5.5
2011,ENGL 309,92.5,8.5,10.0
2011,ENGL 310,45.0,2.0,4.5
2011,ENGL 312,44.5,4.0,9.0
2011,ENGL 313,24.0,2.0,8.0
2011,ENGL 314,344.0,15.666666666666666,4.0
2011,ENGL 314H,13.0,2.0,15.0
2011,ENGL 315,24.0,0.0,0.0
2011,ENGL 330,31.0,2.0,6.0
2011,ENGL 332,10.0,2.0,20.0
2011,ENGL 335,53.0,4.333333333333333,6.666666666666667
2011,ENGL 339,31.0,3.0,10.0
2011,ENGL 340,25.5,2.5,9.0
2011,ENGL 345,28.0,2.0,7.0
2011,ENGL 346,28.0,2.0,7.0
2011,ENGL 349,35.0,5.0,14.0
2011,ENGL 350,19.0,2.0,11.0
2011,ENGL 353,25.0,2.0,8.5
2011,ENGL 355,18.0,1.5,7.5
2011,ENGL 364,35.0,1.0,3.0
2011,ENGL 370,35.0,5.5,16.0
2011,ENGL 376,32.0,1.0,3.0
2011,ENGL 376A,26.0,2.0,8.0
2011,ENGL 378,32.0,7.0,22.0
2011,ENGL 393,86.0,4.0,5.0
2011,ENGL 395A,15.0,0.0,0.0
2011,ENGL 396,33.0,2.0,6.0
2011,ENGL 397,22.0,3.0,14.0
2011,ENGL 404,13.0,0.5,5.0
2011,ENGL 405,9.666666666666666,2.0,25.666666666666668
2011,ENGL 406,5.5,0.5,10.0
2011,ENGL 411,21.0,2.0,10.0
2011,ENGL 415,16.0,0.0,0.0
2011,ENGL 416,20.0,4.0,20.0
2011,ENGL 417E,7.0,0.0,0.0
2011,ENGL 418,21.0,2.0,10.0
2011,ENGL 420,15.0,1.5,10.0
2011,ENGL 425,14.0,1.0,7.0
2011,ENGL 437,1.0,1.0,100.0
2011,ENGL 440,22.0,1.0,5.0
2011,ENGL 460,23.0,0.0,0.0
2011,ENGL 487,3.0,0.0,0.0
2011,ENGL 490A,5.0,0.0,0.0
2011,ENGL 490B,1.0,0.0,0.0
2011,ENGL 490F,1.0,0.0,0.0
2011,ENGL 490G,1.0,0.0,0.0
2011,ENGL 490H,1.0,0.0,0.0
2011,ENGL 494,18.0,1.0,6.0
2011,ENGL 497,14.0,0.0,0.0
2011,ENGR 104,42.0,5.0,12.0
2011,ENGR 105,15.0,1.0,7.0
2011,ENGR 110X,26.0,0.0,0.0
2011,ENGR 150,15.0,0.0,0.0
2011,ENGR 160,293.0,58.5,20.0
2011,ENGR 160H,65.0,2.0,3.0
2011,ENGR 210,24.0,0.0,0.0
2011,ENGR 210X,17.0,0.0,0.0
2011,ENGR 320,3.0,0.0,0.0
2011,ENGR 340X,22.0,1.0,5.0
2011,ENGR 350X,22.5,0.5,2.5
2011,ENGR 466,2.0,0.0,0.0
2011,ENGR 467X,1.0,0.0,0.0
2011,ENGR 490L,1.0,0.0,0.0
2011,ENSCI 110,24.0,0.0,0.0
2011,ENSCI 201,68.0,15.0,22.0
2011,ENSCI 250,53.0,1.0,2.0
2011,ENSCI 290,1.0,0.0,0.0
2011,ENSCI 301,8.0,0.0,0.0
2011,ENSCI 312,3.5,1.5,25.0
2011,ENSCI 345,18.0,0.0,0.0
2011,ENSCI 360,20.0,0.0,0.0
2011,ENSCI 381,38.0,2.0,5.0
2011,ENSCI 382,40.0,4.0,10.0
2011,ENSCI 390,7.0,0.0,0.0
2011,ENSCI 391,1.0,0.0,0.0
2011,ENSCI 402,18.0,2.0,11.0
2011,ENSCI 404,19.5,3.5,21.0
2011,ENSCI 405,9.0,3.0,33.0
2011,ENSCI 406,12.0,1.0,8.0
2011,ENSCI 407,16.0,0.0,0.0
2011,ENSCI 408,18.0,3.0,17.0
2011,ENSCI 409,1.0,0.0,0.0
2011,ENSCI 411,6.0,1.0,17.0
2011,ENSCI 415,10.0,0.0,0.0
2011,ENSCI 416X,1.0,0.0,0.0
2011,ENSCI 418,2.0,0.0,0.0
2011,ENSCI 424A,1.0,1.0,100.0
2011,ENSCI 446,9.0,0.0,0.0
2011,ENSCI 452,3.0,1.0,33.0
2011,ENSCI 459,5.0,1.0,20.0
2011,ENSCI 463,4.0,0.0,0.0
2011,ENSCI 479,5.0,2.0,40.0
2011,ENSCI 484,5.0,0.0,0.0
2011,ENSCI 485,1.0,0.0,0.0
2011,ENSCI 486,5.0,2.0,44.0
2011,ENSCI 486L,3.0,1.0,33.0
2011,ENSCI 490,4.666666666666667,0.0,0.0
2011,ENSCI 496A,6.0,0.0,0.0
2011,ENT 201,88.33333333333333,6.666666666666667,8.666666666666666
2011,ENT 211,101.5,4.0,3.5
2011,ENT 283,60.0,4.0,7.0
2011,ENT 370,30.0,4.0,13.0
2011,ENT 372,74.0,2.0,3.0
2011,ENT 374,26.0,5.0,19.0
2011,ENT 375,11.0,2.0,18.0
2011,ENT 376,57.0,4.0,7.0
2011,ENT 410,7.0,0.0,0.0
2011,ENT 425,5.0,1.0,20.0
2011,ENT 490E,3.0,0.0,0.0
2011,ENT 490U,1.0,0.0,0.0
2011,ENV S 101,71.0,8.5,11.5
2011,ENV S 111X,17.0,3.6666666666666665,16.333333333333332
2011,ENV S 120,69.5,17.0,25.0
2011,ENV S 130,9.0,2.0,22.0
2011,ENV S 160,29.0,6.0,21.0
2011,ENV S 173,30.333333333333332,6.333333333333333,21.333333333333332
2011,ENV S 201,30.0,4.0,13.0
2011,ENV S 204,29.0,8.0,28.0
2011,ENV S 220X,15.0,3.0,20.0
2011,ENV S 250,8.0,0.0,0.0
2011,ENV S 260,9.0,0.5,4.0
2011,ENV S 270,3.0,2.0,67.0
2011,ENV S 293,49.0,10.0,20.0
2011,ENV S 320,8.0,2.0,25.0
2011,ENV S 324,128.0,15.0,12.0
2011,ENV S 334,22.0,1.0,5.0
2011,ENV S 342,27.0,3.0,9.333333333333334
2011,ENV S 345,14.0,0.0,0.0
2011,ENV S 355,10.0,0.5,4.0
2011,ENV S 380,10.5,2.0,20.0
2011,ENV S 381,1.0,0.0,0.0
2011,ENV S 382,15.5,3.5,23.0
2011,ENV S 390,5.0,0.0,0.0
2011,ENV S 404,8.0,1.0,13.0
2011,ENV S 407,4.0,0.0,0.0
2011,ENV S 424,5.0,0.0,0.0
2011,ENV S 442,14.0,1.0,7.0
2011,ENV S 450,14.0,1.0,7.0
2011,ENV S 472,10.0,1.0,10.0
2011,ENV S 482,5.0,0.0,0.0
2011,ENV S 484,17.0,5.0,29.0
2011,ENV S 490,1.5,0.0,0.0
2011,ENV S 491,13.0,0.0,0.0
2011,EXPRO 415N,1.0,1.0,100.0
2011,FCEDS 206,17.0,2.0,12.0
2011,FCEDS 280A,7.0,0.0,0.0
2011,FCEDS 280B,5.5,0.0,0.0
2011,FCEDS 306,4.0,0.0,0.0
2011,FCEDS 318,17.0,0.0,0.0
2011,FCEDS 403,13.0,0.0,0.0
2011,FCEDS 413,13.0,0.0,0.0
2011,FCEDS 417A,8.0,0.0,0.0
2011,FCEDS 417B,7.5,0.0,0.0
2011,FCEDS 418B,3.5,0.5,12.5
2011,FCEDS 460,16.0,0.0,0.0
2011,FCEDS 490G,1.0,0.0,0.0
2011,FIN 301,352.3333333333333,40.333333333333336,13.333333333333334
2011,FIN 310,84.33333333333333,6.333333333333333,5.666666666666667
2011,FIN 320,97.33333333333333,17.0,14.0
2011,FIN 327,41.0,5.0,10.5
2011,FIN 330,72.66666666666667,1.6666666666666667,3.6666666666666665
2011,FIN 361,56.5,5.0,9.0
2011,FIN 371,53.333333333333336,1.3333333333333333,2.6666666666666665
2011,FIN 415,40.5,9.0,21.5
2011,FIN 424,27.5,3.0,11.5
2011,FIN 425,14.5,0.5,4.0
2011,FIN 428,6.0,0.0,0.0
2011,FIN 445,32.5,1.0,3.5
2011,FIN 462,34.0,2.0,6.5
2011,FIN 472,64.0,2.5,3.5
2011,FIN 480,20.0,1.0,5.0
2011,FIN 490,5.0,0.0,0.0
2011,FIN 499C,1.0,0.0,0.0
2011,FIN 499D,1.0,0.0,0.0
2011,FOR 201,35.0,1.0,3.0
2011,FOR 202,35.0,0.0,0.0
2011,FOR 203,35.0,1.0,3.0
2011,FOR 204,35.0,1.0,3.0
2011,FOR 205,35.0,1.0,3.0
2011,FOR 206,35.0,0.0,0.0
2011,FOR 280,11.0,1.0,9.0
2011,FOR 283,1.0,0.0,0.0
2011,FOR 290A,1.0,1.0,100.0
2011,FOR 302,37.0,2.0,5.0
2011,FOR 356,29.0,1.0,3.0
2011,FOR 416,10.0,1.5,15.0
2011,FOR 451,13.0,0.0,0.0
2011,FOR 452,20.0,0.0,0.0
2011,FOR 454,25.0,0.0,0.0
2011,FOR 475,6.0,0.0,0.0
2011,FOR 480,3.0,0.0,0.0
2011,FOR 481,4.0,0.0,0.0
2011,FOR 483,3.0,0.0,0.0
2011,FRNCH 101,69.0,13.5,21.5
2011,FRNCH 102,46.5,12.5,19.0
2011,FRNCH 201,53.0,15.0,28.0
2011,FRNCH 202,48.0,4.0,8.0
2011,FRNCH 301,47.0,13.0,28.0
2011,FRNCH 302,29.0,4.0,14.0
2011,FRNCH 304,24.0,2.0,8.0
2011,FRNCH 305,24.0,0.0,0.0
2011,FRNCH 320,21.0,3.0,14.0
2011,FRNCH 326,22.0,1.0,5.0
2011,FRNCH 333,23.0,3.0,13.0
2011,FRNCH 370F,17.0,1.0,6.0
2011,FRNCH 378,29.0,5.0,17.0
2011,FRNCH 472,15.0,2.0,13.0
2011,FRNCH 490,1.0,0.0,0.0
2011,FS HN 101,197.33333333333334,29.0,12.666666666666666
2011,FS HN 104,9.0,0.0,0.0
2011,FS HN 110,113.0,1.5,1.0
2011,FS HN 111,34.0,3.5,10.0
2011,FS HN 112,13.0,2.0,15.0
2011,FS HN 114,7.0,1.0,14.0
2011,FS HN 115,72.0,5.0,7.0
2011,FS HN 167,335.0,68.0,22.333333333333332
2011,FS HN 203,90.0,9.0,10.0
2011,FS HN 208X,17.0,1.0,6.0
2011,FS HN 214,55.5,3.0,4.5
2011,FS HN 215,23.0,0.0,0.0
2011,FS HN 242X,14.0,1.0,7.0
2011,FS HN 262,22.0,4.0,18.0
2011,FS HN 264,13.0,1.0,8.0
2011,FS HN 265,118.0,3.0,3.0
2011,FS HN 276X,28.0,3.0,11.0
2011,FS HN 311,30.0,6.5,26.5
2011,FS HN 311L,38.0,4.0,11.0
2011,FS HN 314,15.0,0.0,0.0
2011,FS HN 340,65.0,0.0,0.0
2011,FS HN 342,65.33333333333333,9.666666666666666,14.666666666666666
2011,FS HN 351,41.0,5.0,12.0
2011,FS HN 360,85.0,1.0,1.0
2011,FS HN 361,40.5,0.5,1.0
2011,FS HN 362,79.0,4.0,5.0
2011,FS HN 364,9.0,1.0,11.0
2011,FS HN 366X,6.0,0.0,0.0
2011,FS HN 367X,45.333333333333336,0.6666666666666666,0.6666666666666666
2011,FS HN 403,58.5,6.0,9.0
2011,FS HN 405,42.0,1.0,2.0
2011,FS HN 406,34.0,0.0,0.0
2011,FS HN 407,2.0,0.0,0.0
2011,FS HN 408X,8.0,0.0,0.0
2011,FS HN 410,22.0,5.0,23.0
2011,FS HN 411,40.5,2.5,6.0
2011,FS HN 412,29.0,0.0,0.0
2011,FS HN 420,39.0,1.0,3.0
2011,FS HN 421,17.0,0.0,0.0
2011,FS HN 429,1.0,0.0,0.0
2011,FS HN 441,45.0,0.0,0.0
2011,FS HN 442,46.0,0.0,0.0
2011,FS HN 443,46.0,0.0,0.0
2011,FS HN 445,45.0,0.0,0.0
2011,FS HN 446,45.0,0.0,0.0
2011,FS HN 448,46.0,0.0,0.0
2011,FS HN 461,69.0,5.0,7.0
2011,FS HN 463,65.0,2.0,3.0
2011,FS HN 464,56.0,2.0,4.0
2011,FS HN 466,33.0,0.0,0.0
2011,FS HN 471,40.0,2.0,5.0
2011,FS HN 472,23.0,0.0,0.0
2011,FS HN 480,51.0,0.5,0.5
2011,FS HN 489,6.0,0.0,0.0
2011,FS HN 490B,3.0,0.0,0.0
2011,FS HN 490C,3.0,0.0,0.0
2011,FS HN 490H,5.5,0.0,0.0
2011,FS HN 491B,7.5,1.0,20.5
2011,FS HN 491D,6.0,0.0,0.0
2011,FS HN 492,8.0,0.0,0.0
2011,FS HN 493X,22.0,2.0,9.5
2011,FS HN 494,2.0,0.0,0.0
2011,FS HN 494X,1.0,0.0,0.0
2011,FS HN 495,1.0,0.0,0.0
2011,FS HN 499,8.666666666666666,0.3333333333333333,2.6666666666666665
2011,GEN 110,40.0,2.0,5.0
2011,GEN 260,27.0,2.0,7.0
2011,GEN 313,18.333333333333332,2.6666666666666665,16.333333333333332
2011,GEN 313L,13.333333333333334,0.6666666666666666,4.0
2011,GEN 320,38.5,11.0,29.0
2011,GEN 340,13.0,1.0,6.0
2011,GEN 409,49.0,0.0,0.0
2011,GEN 410,45.0,8.0,18.0
2011,GEN 444,2.0,0.0,0.0
2011,GEN 462,30.0,1.0,3.0
2011,GEN 490H,2.0,0.0,0.0
2011,GEN 490R,5.0,0.0,0.0
2011,GEN 490S,1.0,0.0,0.0
2011,GEN 491,27.0,0.0,0.0
2011,GEOL 100,492.5,66.5,13.5
2011,GEOL 100L,66.0,7.5,11.5
2011,GEOL 101,178.66666666666666,28.333333333333332,19.0
2011,GEOL 102,40.0,5.0,13.0
2011,GEOL 102L,26.0,2.0,8.0
2011,GEOL 105,193.0,33.0,17.0
2011,GEOL 106L,27.0,9.0,33.0
2011,GEOL 106X,27.0,11.0,41.0
2011,GEOL 111X,46.666666666666664,9.666666666666666,19.666666666666668
2011,GEOL 112X,9.0,1.0,11.0
2011,GEOL 160,18.0,2.0,11.0
2011,GEOL 201,192.0,15.0,8.0
2011,GEOL 302,24.0,0.0,0.0
2011,GEOL 315,27.0,5.0,19.0
2011,GEOL 315L,25.0,4.0,16.0
2011,GEOL 316,22.0,6.0,27.0
2011,GEOL 324,53.0,4.0,8.0
2011,GEOL 356,23.0,2.0,9.0
2011,GEOL 365,16.0,3.0,19.0
2011,GEOL 368,17.0,1.0,6.0
2011,GEOL 402,5.0,0.0,0.0
2011,GEOL 409,2.0,0.0,0.0
2011,GEOL 411,15.0,0.0,0.0
2011,GEOL 415,8.0,0.0,0.0
2011,GEOL 452,8.0,0.0,0.0
2011,GEOL 457,3.0,0.0,0.0
2011,GEOL 474,11.0,1.0,9.0
2011,GEOL 479,20.0,3.0,15.0
2011,GEOL 490,3.3333333333333335,0.0,0.0
2011,GEOL 495,3.5,0.5,10.0
2011,GER 101,111.0,9.0,8.0
2011,GER 102,82.0,16.0,20.0
2011,GER 201,54.0,13.0,24.0
2011,GER 202,27.0,2.0,7.0
2011,GER 301,23.0,3.0,13.0
2011,GER 302,20.0,4.0,20.0
2011,GER 304,18.0,0.0,0.0
2011,GER 305,15.0,0.0,0.0
2011,GER 320,28.0,2.0,7.0
2011,GER 330,24.0,2.0,8.0
2011,GER 476,16.0,1.0,6.0
2011,GER 490,2.0,0.0,0.0
2011,GER 499,1.0,0.0,0.0
2011,GERON 373,11.5,0.5,4.5
2011,GERON 377,9.0,0.0,0.0
2011,GERON 378,5.0,0.0,0.0
2011,GERON 415X,2.0,1.0,50.0
2011,GERON 463,2.0,1.0,50.0
2011,GERON 466,3.5,0.0,0.0
2011,GERON 467,2.0,0.0,0.0
2011,GERON 490,6.0,0.0,0.0
2011,GLOBE 110,12.0,0.0,0.0
2011,GLOBE 201,33.0,3.0,9.0
2011,GLOBE 211,56.0,2.0,4.0
2011,GLOBE 220X,5.0,0.0,0.0
2011,GLOBE 290,1.0,0.0,0.0
2011,GLOBE 302,22.0,0.0,0.0
2011,GLOBE 321,8.0,0.0,0.0
2011,GLOBE 401,2.0,0.0,0.0
2011,GLOBE 401H,3.0,0.0,0.0
2011,GLOBE 490A,2.0,0.0,0.0
2011,GLOBE 490H,1.0,0.0,0.0
2011,GLOBE 490Z,8.0,0.0,0.0
2011,GLOBE 494A,8.0,0.0,0.0
2011,GLOBE 495,10.0,0.0,0.0
2011,GLOBE 496,7.0,0.0,0.0
2011,GLOBE 497,10.0,0.0,0.0
2011,GREEK 101,11.0,3.0,27.0
2011,GREEK 102,5.0,0.0,0.0
2011,GREEK 201,3.0,1.0,33.0
2011,H S 105,85.33333333333333,3.3333333333333335,2.6666666666666665
2011,H S 110,241.5,13.5,5.5
2011,H S 215,68.5,3.5,5.0
2011,H S 275,54.5,2.0,3.5
2011,H S 305,26.0,1.5,6.0
2011,H S 310,37.5,0.0,0.0
2011,H S 350,126.0,11.0,9.0
2011,H S 375,7.0,0.5,5.0
2011,H S 380,52.5,4.5,8.0
2011,H S 390,46.0,1.0,2.0
2011,H S 417B,2.5,0.0,0.0
2011,H S 430,29.0,2.0,7.0
2011,H S 485,8.0,0.0,0.0
2011,H S 490,3.5,0.0,0.0
2011,H S 490H,1.0,0.0,0.0
2011,H SCI 110X,16.0,0.0,0.0
2011,H SCI 150,121.5,17.0,14.0
2011,HD FS 102,211.66666666666666,13.333333333333334,9.333333333333334
2011,HD FS 110,58.0,1.0,2.0
2011,HD FS 111,22.5,3.0,19.5
2011,HD FS 183,373.0,37.0,10.0
2011,HD FS 183X,109.0,8.0,9.5
2011,HD FS 208,31.0,1.0,3.5
2011,HD FS 218,68.0,5.5,8.0
2011,HD FS 220,45.0,1.0,2.0
2011,HD FS 221,46.0,0.0,0.0
2011,HD FS 224,73.0,1.0,1.0
2011,HD FS 226,138.5,6.5,4.5
2011,HD FS 227,50.0,1.0,2.0
2011,HD FS 239,222.0,10.0,5.0
2011,HD FS 240,196.0,8.5,4.5
2011,HD FS 269,69.5,5.0,7.0
2011,HD FS 270,60.333333333333336,3.6666666666666665,6.666666666666667
2011,HD FS 276,431.0,46.0,11.333333333333334
2011,HD FS 283,137.0,17.0,9.666666666666666
2011,HD FS 317B,3.3333333333333335,0.0,0.0
2011,HD FS 340,20.0,1.0,5.0
2011,HD FS 341,35.0,1.0,3.0
2011,HD FS 343,15.0,0.0,0.0
2011,HD FS 344,31.0,0.0,0.0
2011,HD FS 345,17.5,0.0,0.0
2011,HD FS 349,71.0,3.5,5.0
2011,HD FS 360,59.0,2.0,3.0
2011,HD FS 367,114.0,6.5,6.0
2011,HD FS 373,73.0,4.0,5.5
2011,HD FS 377,73.5,5.0,7.0
2011,HD FS 378,35.0,0.0,0.0
2011,HD FS 395,67.0,8.0,8.333333333333334
2011,HD FS 417C,20.5,0.0,0.0
2011,HD FS 418X,16.0,0.0,0.0
2011,HD FS 445,50.0,1.0,2.0
2011,HD FS 449,71.0,1.0,2.0
2011,HD FS 455,19.5,0.5,2.5
2011,HD FS 456,15.5,0.0,0.0
2011,HD FS 463,25.0,1.0,4.0
2011,HD FS 479,99.0,7.0,7.0
2011,HD FS 483,25.0,0.0,0.0
2011,HD FS 486,52.0,3.0,6.0
2011,HD FS 489,13.0,0.0,0.0
2011,HD FS 489L,7.0,0.0,0.0
2011,HD FS 490A,1.0,0.0,0.0
2011,HD FS 490F,1.0,0.0,0.0
2011,HD FS 490H,2.0,0.0,0.0
2011,HD FS 490I,1.0,0.0,0.0
2011,HD FS 491,37.333333333333336,0.0,0.0
2011,HD FS 493D,9.0,0.0,0.0
2011,HD FS 493L,2.0,0.0,0.0
2011,HD FS 499,2.5,0.0,0.0
2011,HIST 201,280.0,38.5,9.0
2011,HIST 202,514.0,78.0,15.0
2011,HIST 207,49.5,9.0,17.5
2011,HIST 221,248.0,37.0,15.0
2011,HIST 222,401.0,62.0,15.0
